,Datas,58519030
1073,2015-09-08,41.074
1074,2015-09-09,43.446
1075,2015-09-10,47.393
1076,2015-09-11,44.415
1077,2015-09-12,52.589
1078,2015-09-13,57.519
1079,2015-09-14,55.849
1080,2015-09-15,52.056
1081,2015-09-16,44.904
1082,2015-09-17,39.229
1083,2015-09-18,37.875
1084,2015-09-19,37.43
1085,2015-09-20,32.306
1086,2015-09-21,32.717
1087,2015-09-22,28.731
1088,2015-09-23,25.383
1089,2015-09-24,26.474
1090,2015-09-25,27.59
1091,2015-09-26,29.506
1092,2015-09-27,25.025
1093,2015-09-28,23.968
1094,2015-09-29,24.317
1095,2015-09-30,25.025
1096,2015-08-01,28.348
1097,2015-08-02,27.968
1098,2015-08-03,27.968
1099,2015-08-04,27.215
1100,2015-08-05,26.844
1101,2015-08-06,27.215
1102,2015-08-07,27.59
1103,2015-08-08,26.474
1104,2015-08-09,26.474
1105,2015-08-10,26.474
1106,2015-08-11,27.215
1107,2015-08-12,27.968
1108,2015-08-13,27.968
1109,2015-08-14,27.59
1110,2015-08-15,26.108
1111,2015-08-16,26.108
1112,2015-08-17,26.108
1113,2015-08-18,26.844
1114,2015-08-19,26.844
1115,2015-08-20,27.215
1116,2015-08-21,25.744
1117,2015-08-22,25.025
1118,2015-08-23,25.025
1119,2015-08-24,25.383
1120,2015-08-25,31.897
1121,2015-08-26,33.131
1122,2015-08-27,29.506
1123,2015-08-28,31.089
1124,2015-08-29,32.306
1125,2015-08-30,31.492
1126,2015-08-31,28.731
1127,2015-07-01,32.306
1128,2015-07-02,33.548
1129,2015-07-03,33.548
1130,2015-07-04,28.731
1131,2015-07-05,29.117
1132,2015-07-06,33.131
1133,2015-07-07,32.306
1134,2015-07-08,32.717
1135,2015-07-09,30.689
1136,2015-07-10,29.897
1137,2015-07-11,29.506
1138,2015-07-12,30.689
1139,2015-07-13,32.717
1140,2015-07-14,32.306
1141,2015-07-15,28.731
1142,2015-07-16,26.108
1143,2015-07-17,26.474
1144,2015-07-18,26.474
1145,2015-07-19,29.897
1146,2015-07-20,31.089
1147,2015-07-21,28.348
1148,2015-07-22,27.215
1149,2015-07-23,27.968
1150,2015-07-24,29.117
1151,2015-07-25,27.215
1152,2015-07-26,30.689
1153,2015-07-27,44.415
1154,2015-07-28,39.686
1155,2015-07-29,35.676
1156,2015-07-30,31.897
1157,2015-07-31,29.506
1158,2015-06-01,46.636
1159,2015-06-02,47.12
1160,2015-06-03,44.723
1161,2015-06-04,43.784
1162,2015-06-05,41.482
1163,2015-06-06,41.03
1164,2015-06-07,41.03
1165,2015-06-08,40.133
1166,2015-06-09,41.482
1167,2015-06-10,41.03
1168,2015-06-11,41.03
1169,2015-06-12,38.809
1170,2015-06-13,39.689
1171,2015-06-14,39.689
1172,2015-06-15,36.655
1173,2015-06-16,36.655
1174,2015-06-17,39.689
1175,2015-06-18,39.689
1176,2015-06-19,41.937
1177,2015-06-20,40.133
1178,2015-06-21,39.689
1179,2015-06-22,39.248
1180,2015-06-23,39.248
1181,2015-06-24,39.248
1182,2015-06-25,32.717
1183,2015-06-26,33.131
1184,2015-06-27,29.506
1185,2015-06-28,30.689
1186,2015-06-29,33.131
1187,2015-06-30,32.306
1188,2015-05-01,41.074
1189,2015-05-02,40.609
1190,2015-05-03,40.609
1191,2015-05-04,39.229
1192,2015-05-05,43.446
1193,2015-05-06,45.396
1194,2015-05-07,47.899
1195,2015-05-08,45.396
1196,2015-05-09,41.543
1197,2015-05-10,41.543
1198,2015-05-11,43.446
1199,2015-05-12,46.389
1200,2015-05-13,48.408
1201,2015-05-14,42.489
1202,2015-05-15,43.929
1203,2015-05-16,42.489
1204,2015-05-17,40.609
1205,2015-05-18,40.146
1206,2015-05-19,39.686
1207,2015-05-20,39.686
1208,2015-05-21,33.968
1209,2015-05-22,36.547
1210,2015-05-23,33.968
1211,2015-05-24,33.548
1212,2015-05-25,33.968
1213,2015-05-26,33.131
1214,2015-05-27,41.03
1215,2015-05-28,40.58
1216,2015-05-29,41.03
1217,2015-05-30,39.689
1218,2015-05-31,40.133
1219,2015-04-01,93.688
1220,2015-04-02,79.002
1221,2015-04-03,59.787
1222,2015-04-04,54.206
1223,2015-04-05,49.954
1224,2015-04-06,50.999
1225,2015-04-07,48.921
1226,2015-04-08,41.074
1227,2015-04-09,44.904
1228,2015-04-10,46.889
1229,2015-04-11,42.966
1230,2015-04-12,42.014
1231,2015-04-13,42.489
1232,2015-04-14,41.074
1233,2015-04-15,40.609
1234,2015-04-16,38.775
1235,2015-04-17,38.323
1236,2015-04-18,38.323
1237,2015-04-19,39.686
1238,2015-04-20,37.43
1239,2015-04-21,39.229
1240,2015-04-22,40.146
1241,2015-04-23,50.999
1242,2015-04-24,47.899
1243,2015-04-25,46.889
1244,2015-04-26,42.489
1245,2015-04-27,43.929
1246,2015-04-28,44.415
1247,2015-04-29,40.146
1248,2015-04-30,42.014
1249,2015-03-01,49.954
1250,2015-03-02,45.396
1251,2015-03-03,42.966
1252,2015-03-04,41.074
1253,2015-03-05,39.686
1254,2015-03-06,39.229
1255,2015-03-07,40.609
1256,2015-03-08,58.082
1257,2015-03-09,68.721
1258,2015-03-10,79.002
1259,2015-03-11,66.88
1260,2015-03-12,73.764
1261,2015-03-13,63.28
1262,2015-03-14,56.959
1263,2015-03-15,58.082
1264,2015-03-16,50.999
1265,2015-03-17,46.889
1266,2015-03-18,47.393
1267,2015-03-19,46.389
1268,2015-03-20,42.014
1269,2015-03-21,43.929
1270,2015-03-22,47.393
1271,2015-03-23,60.94
1272,2015-03-24,62.69
1273,2015-03-25,60.94
1274,2015-03-26,50.475
1275,2015-03-27,47.899
1276,2015-03-28,43.929
1277,2015-03-29,42.014
1278,2015-03-30,59.787
1279,2015-03-31,79.002
1280,2015-02-01,54.206
1281,2015-02-02,49.954
1282,2015-02-03,49.436
1283,2015-02-04,54.751
1284,2015-02-05,72.485
1285,2015-02-06,74.408
1286,2015-02-07,57.519
1287,2015-02-08,56.959
1288,2015-02-09,60.362
1289,2015-02-10,54.206
1290,2015-02-11,58.647
1291,2015-02-12,56.403
1292,2015-02-13,50.999
1293,2015-02-14,43.929
1294,2015-02-15,41.074
1295,2015-02-16,45.891
1296,2015-02-17,65.067
1297,2015-02-18,63.873
1298,2015-02-19,58.647
1299,2015-02-20,61.52
1300,2015-02-21,55.849
1301,2015-02-22,48.408
1302,2015-02-23,44.904
1303,2015-02-24,42.966
1304,2015-02-25,40.146
1305,2015-02-26,42.014
1306,2015-02-27,44.415
1307,2015-02-28,48.408
1308,2015-01-01,36.11
1309,2015-01-02,37.43
1310,2015-01-03,39.229
1311,2015-01-04,46.889
1312,2015-01-05,51.526
1313,2015-01-06,55.849
1314,2015-01-07,49.954
1315,2015-01-08,44.904
1316,2015-01-09,41.543
1317,2015-01-10,37.875
1318,2015-01-11,34.391
1319,2015-01-12,31.897
1320,2015-01-13,33.131
1321,2015-01-14,32.306
1322,2015-01-15,30.689
1323,2015-01-16,26.844
1324,2015-01-17,29.506
1325,2015-01-18,29.897
1326,2015-01-19,29.506
1327,2015-01-20,26.474
1328,2015-01-21,26.108
1329,2015-01-22,28.731
1330,2015-01-23,33.548
1331,2015-01-24,37.43
1332,2015-01-25,43.929
1333,2015-01-26,44.904
1334,2015-01-27,46.889
1335,2015-01-28,59.216
1336,2015-01-29,53.125
1337,2015-01-30,44.415
1338,2015-01-31,41.074
1339,2014-12-01,56.937
1340,2014-12-02,51.405
1341,2014-12-03,50.454
1342,2014-12-04,45.396
1343,2014-12-05,52.125
1344,2014-12-06,48.209
1345,2014-12-07,44.162
1346,2014-12-08,43.823
1347,2014-12-09,39.001
1348,2014-12-10,38.644
1349,2014-12-11,36.359
1350,2014-12-12,34.408
1351,2014-12-13,30.809
1352,2014-12-14,46.563
1353,2014-12-15,53.238
1354,2014-12-16,47.97
1355,2014-12-17,43.978
1356,2014-12-18,38.639
1357,2014-12-19,36.11
1358,2014-12-20,35.91
1359,2014-12-21,45.337
1360,2014-12-22,50.564
1361,2014-12-23,65.692
1362,2014-12-24,55.227
1363,2014-12-25,55.024
1364,2014-12-26,50.606
1365,2014-12-27,44.454
1366,2014-12-28,40.79
1367,2014-12-29,37.799
1368,2014-12-30,38.211
1369,2014-12-31,38.382
1370,2014-11-01,33.653
1371,2014-11-02,32.895
1372,2014-11-03,32.376
1373,2014-11-04,32.924
1374,2014-11-05,31.371
1375,2014-11-06,34.408
1376,2014-11-07,34.928
1377,2014-11-08,34.556
1378,2014-11-09,37.978
1379,2014-11-10,39.27
1380,2014-11-11,35.095
1381,2014-11-12,34.145
1382,2014-11-13,50.564
1383,2014-11-14,59.148
1384,2014-11-15,64.755
1385,2014-11-16,47.965
1386,2014-11-17,39.847
1387,2014-11-18,41.037
1388,2014-11-19,35.91
1389,2014-11-20,35.832
1390,2014-11-21,33.792
1391,2014-11-22,32.085
1392,2014-11-23,31.646
1393,2014-11-24,44.86
1394,2014-11-25,62.186
1395,2014-11-26,62.896
1396,2014-11-27,83.602
1397,2014-11-28,119.428
1398,2014-11-29,88.053
1399,2014-11-30,73.533
1400,2014-10-01,33.186
1401,2014-10-02,38.458
1402,2014-10-03,32.581
1403,2014-10-04,32.093
1404,2014-10-05,28.847
1405,2014-10-06,28.701
1406,2014-10-07,31.242
1407,2014-10-08,27.324
1408,2014-10-09,27.279
1409,2014-10-10,28.314
1410,2014-10-11,26.507
1411,2014-10-12,24.684
1412,2014-10-13,25.222
1413,2014-10-14,25.179
1414,2014-10-15,25.43
1415,2014-10-16,24.377
1416,2014-10-17,26.229
1417,2014-10-18,24.384
1418,2014-10-19,23.982
1419,2014-10-20,27.432
1420,2014-10-21,29.78
1421,2014-10-22,29.152
1422,2014-10-23,25.897
1423,2014-10-24,27.575
1424,2014-10-25,26.955
1425,2014-10-26,26.552
1426,2014-10-27,35.711
1427,2014-10-28,41.444
1428,2014-10-29,32.932
1429,2014-10-30,33.131
1430,2014-10-31,33.67
1431,2014-09-01,34.62
1432,2014-09-02,35.189
1433,2014-09-03,33.687
1434,2014-09-04,35.395
1435,2014-09-05,32.862
1436,2014-09-06,33.131
1437,2014-09-07,32.68
1438,2014-09-08,33.152
1439,2014-09-09,36.564
1440,2014-09-10,32.569
1441,2014-09-11,31.222
1442,2014-09-12,31.93
1443,2014-09-13,33.24
1444,2014-09-14,32.68
1445,2014-09-15,32.631
1446,2014-09-16,28.843
1447,2014-09-17,29.557
1448,2014-09-18,29.49
1449,2014-09-19,31.222
1450,2014-09-20,33.115
1451,2014-09-21,34.057
1452,2014-09-22,32.825
1453,2014-09-23,29.654
1454,2014-09-24,29.557
1455,2014-09-25,32.854
1456,2014-09-26,29.183
1457,2014-09-27,30.177
1458,2014-09-28,28.402
1459,2014-09-29,25.491
1460,2014-09-30,25.871
1461,2014-08-01,39.535
1462,2014-08-02,38.834
1463,2014-08-03,36.797
1464,2014-08-04,36.455
1465,2014-08-05,36.167
1466,2014-08-06,36.184
1467,2014-08-07,35.676
1468,2014-08-08,38.58
1469,2014-08-09,37.817
1470,2014-08-10,34.057
1471,2014-08-11,36.11
1472,2014-08-12,36.145
1473,2014-08-13,36.42
1474,2014-08-14,36.075
1475,2014-08-15,35.633
1476,2014-08-16,36.472
1477,2014-08-17,35.75
1478,2014-08-18,35.133
1479,2014-08-19,37.407
1480,2014-08-20,38.341
1481,2014-08-21,37.795
1482,2014-08-22,35.585
1483,2014-08-23,34.94
1484,2014-08-24,35.228
1485,2014-08-25,34.872
1486,2014-08-26,35.12
1487,2014-08-27,33.448
1488,2014-08-28,32.085
1489,2014-08-29,35.875
1490,2014-08-30,36.859
1491,2014-08-31,36.604
1492,2014-07-01,35.12
1493,2014-07-02,36.604
1494,2014-07-03,37.066
1495,2014-07-04,37.661
1496,2014-07-05,39.247
1497,2014-07-06,38.359
1498,2014-07-07,36.289
1499,2014-07-08,35.676
1500,2014-07-09,35.693
1501,2014-07-10,36.784
1502,2014-07-11,38.135
1503,2014-07-12,41.224
1504,2014-07-13,40.972
1505,2014-07-14,41.177
1506,2014-07-15,40.146
1507,2014-07-16,40.706
1508,2014-07-17,35.318
1509,2014-07-18,36.032
1510,2014-07-19,36.736
1511,2014-07-20,38.305
1512,2014-07-21,38.775
1513,2014-07-22,38.023
1514,2014-07-23,37.817
1515,2014-07-24,34.484
1516,2014-07-25,35.146
1517,2014-07-26,39.535
1518,2014-07-27,40.646
1519,2014-07-28,44.352
1520,2014-07-29,40.878
1521,2014-07-30,38.148
1522,2014-07-31,39.649
1523,2014-06-01,40.53
1524,2014-06-02,41.646
1525,2014-06-03,42.313
1526,2014-06-04,41.229
1527,2014-06-05,36.494
1528,2014-06-06,35.387
1529,2014-06-07,36.001
1530,2014-06-08,36.254
1531,2014-06-09,37.164
1532,2014-06-10,35.91
1533,2014-06-11,34.023
1534,2014-06-12,35.21
1535,2014-06-13,34.463
1536,2014-06-14,35.784
1537,2014-06-15,36.451
1538,2014-06-16,35.659
1539,2014-06-17,33.548
1540,2014-06-18,32.45
1541,2014-06-19,41.67
1542,2014-06-20,42.532
1543,2014-06-21,39.626
1544,2014-06-22,39.475
1545,2014-06-23,41.388
1546,2014-06-24,41.093
1547,2014-06-25,40.688
1548,2014-06-26,39.211
1549,2014-06-27,39.361
1550,2014-06-28,37.893
1551,2014-06-29,36.894
1552,2014-06-30,36.337
1553,2014-05-01,44.055
1554,2014-05-02,43.929
1555,2014-05-03,45.169
1556,2014-05-04,45.643
1557,2014-05-05,42.627
1558,2014-05-06,43.326
1559,2014-05-07,44.968
1560,2014-05-08,40.878
1561,2014-05-09,42.47
1562,2014-05-10,45.643
1563,2014-05-11,41.562
1564,2014-05-12,42.689
1565,2014-05-13,39.745
1566,2014-05-14,39.906
1567,2014-05-15,40.183
1568,2014-05-16,41.873
1569,2014-05-17,41.977
1570,2014-05-18,40.47
1571,2014-05-19,39.994
1572,2014-05-20,41.646
1573,2014-05-21,40.298
1574,2014-05-22,41.816
1575,2014-05-23,40.414
1576,2014-05-24,42.033
1577,2014-05-25,41.977
1578,2014-05-26,43.654
1579,2014-05-27,44.625
1580,2014-05-28,48.031
1581,2014-05-29,46.613
1582,2014-05-30,41.91
1583,2014-05-31,42.446
1584,2014-04-01,55.342
1585,2014-04-02,59.119
1586,2014-04-03,87.551
1587,2014-04-04,76.962
1588,2014-04-05,78.224
1589,2014-04-06,65.723
1590,2014-04-07,63.457
1591,2014-04-08,42.746
1592,2014-04-09,49.116
1593,2014-04-10,45.396
1594,2014-04-11,46.473
1595,2014-04-12,46.329
1596,2014-04-13,43.629
1597,2014-04-14,64.617
1598,2014-04-15,75.393
1599,2014-04-16,60.552
1600,2014-04-17,59.119
1601,2014-04-18,57.216
1602,2014-04-19,53.174
1603,2014-04-20,52.435
1604,2014-04-21,60.414
1605,2014-04-22,53.357
1606,2014-04-23,51.484
1607,2014-04-24,54.277
1608,2014-04-25,53.686
1609,2014-04-26,51.595
1610,2014-04-27,49.503
1611,2014-04-28,48.23
1612,2014-04-29,47.666
1613,2014-04-30,48.052
1614,2014-03-01,47.186
1615,2014-03-02,43.446
1616,2014-03-03,48.454
1617,2014-03-04,43.668
1618,2014-03-05,42.351
1619,2014-03-06,43.215
1620,2014-03-07,52.52
1621,2014-03-08,57.738
1622,2014-03-09,56.742
1623,2014-03-10,51.152
1624,2014-03-11,49.829
1625,2014-03-12,44.865
1626,2014-03-13,41.726
1627,2014-03-14,45.584
1628,2014-03-15,41.665
1629,2014-03-16,39.608
1630,2014-03-17,40.729
1631,2014-03-18,40.354
1632,2014-03-19,38.775
1633,2014-03-20,42.489
1634,2014-03-21,42.389
1635,2014-03-22,42.57
1636,2014-03-23,49.142
1637,2014-03-24,50.936
1638,2014-03-25,49.245
1639,2014-03-26,45.747
1640,2014-03-27,46.533
1641,2014-03-28,46.724
1642,2014-03-29,43.388
1643,2014-03-30,43.427
1644,2014-03-31,53.125
1645,2014-02-01,46.104
1646,2014-02-02,43.215
1647,2014-02-03,42.57
1648,2014-02-04,43.533
1649,2014-02-05,42.717
1650,2014-02-06,42.114
1651,2014-02-07,39.252
1652,2014-02-08,39.847
1653,2014-02-09,41.778
1654,2014-02-10,41.074
1655,2014-02-11,41.915
1656,2014-02-12,40.729
1657,2014-02-13,40.878
1658,2014-02-14,38.382
1659,2014-02-15,38.323
1660,2014-02-16,54.887
1661,2014-02-17,62.643
1662,2014-02-18,58.268
1663,2014-02-19,55.419
1664,2014-02-20,47.352
1665,2014-02-21,44.591
1666,2014-02-22,43.239
1667,2014-02-23,41.056
1668,2014-02-24,41.651
1669,2014-02-25,40.771
1670,2014-02-26,40.972
1671,2014-02-27,39.247
1672,2014-02-28,36.692
1673,2014-01-01,65.668
1674,2014-01-02,80.228
1675,2014-01-03,74.945
1676,2014-01-04,63.896
1677,2014-01-05,60.812
1678,2014-01-06,58.647
1679,2014-01-07,55.249
1680,2014-01-08,51.918
1681,2014-01-09,50.152
1682,2014-01-10,52.499
1683,2014-01-11,51.78
1684,2014-01-12,47.08
1685,2014-01-13,47.282
1686,2014-01-14,48.047
1687,2014-01-15,46.349
1688,2014-01-16,45.15
1689,2014-01-17,70.508
1690,2014-01-18,88.584
1691,2014-01-19,78.889
1692,2014-01-20,69.08
1693,2014-01-21,59.29
1694,2014-01-22,57.704
1695,2014-01-23,59.045
1696,2014-01-24,68.721
1697,2014-01-25,59.045
1698,2014-01-26,56.865
1699,2014-01-27,52.878
1700,2014-01-28,49.369
1701,2014-01-29,48.767
1702,2014-01-30,48.875
1703,2014-01-31,45.283
1704,2013-12-01,108.291
1705,2013-12-02,219.127
1706,2013-12-03,188.075
1707,2013-12-04,146.83
1708,2013-12-05,107.469
1709,2013-12-06,92.288
1710,2013-12-07,64.319
1711,2013-12-08,60.074
1712,2013-12-09,54.701
1713,2013-12-10,54.298
1714,2013-12-11,110.089
1715,2013-12-12,96.394
1716,2013-12-13,77.707
1717,2013-12-14,69.665
1718,2013-12-15,63.718
1719,2013-12-16,67.644
1720,2013-12-17,71.642
1721,2013-12-18,74.195
1722,2013-12-19,64.935
1723,2013-12-20,58.625
1724,2013-12-21,53.351
1725,2013-12-22,72.912
1726,2013-12-23,164.349
1727,2013-12-24,170.786
1728,2013-12-25,194.279
1729,2013-12-26,209.437
1730,2013-12-27,101.223
1731,2013-12-28,89.588
1732,2013-12-29,78.423
1733,2013-12-30,73.488
1734,2013-12-31,67.137
1735,2013-11-01,
1736,2013-11-02,
1737,2013-11-03,
1738,2013-11-04,
1739,2013-11-05,
1740,2013-11-06,
1741,2013-11-07,
1742,2013-11-08,
1743,2013-11-09,
1744,2013-11-10,
1745,2013-11-11,43.77
1746,2013-11-12,40.261
1747,2013-11-13,38.175
1748,2013-11-14,35.086
1749,2013-11-15,36.714
1750,2013-11-16,36.679
1751,2013-11-17,35.533
1752,2013-11-18,41.135
1753,2013-11-19,41.83
1754,2013-11-20,47.499
1755,2013-11-21,40.86
1756,2013-11-22,41.425
1757,2013-11-23,62.203
1758,2013-11-24,83.306
1759,2013-11-25,69.291
1760,2013-11-26,71.965
1761,2013-11-27,74.221
1762,2013-11-28,67.314
1763,2013-11-29,62.438
1764,2013-11-30,65.259
