Datas,2346380
1926-07-01,0.0
1926-07-02,0.0
1926-07-03,1.0
1926-07-04,0.0
1926-07-05,0.0
1926-07-06,0.0
1926-07-07,0.0
1926-07-08,4.0
1926-07-09,4.0
1926-07-10,0.0
1926-07-11,0.0
1926-07-12,0.0
1926-07-13,8.0
1926-07-14,35.0
1926-07-15,14.0
1926-07-16,0.0
1926-07-17,0.0
1926-07-18,0.0
1926-07-19,0.0
1926-07-20,0.0
1926-07-21,0.0
1926-07-22,0.0
1926-07-23,0.0
1926-07-24,0.0
1926-07-25,0.0
1926-07-26,0.0
1926-07-27,0.0
1926-07-28,0.0
1926-07-29,4.0
1926-07-30,14.0
1926-07-31,1.0
1926-08-01,0.0
1926-08-02,0.0
1926-08-03,0.0
1926-08-04,0.0
1926-08-05,0.0
1926-08-06,0.0
1926-08-07,52.0
1926-08-08,0.0
1926-08-09,0.0
1926-08-10,0.0
1926-08-11,0.0
1926-08-12,0.0
1926-08-13,0.0
1926-08-14,0.0
1926-08-15,0.0
1926-08-16,11.0
1926-08-17,5.0
1926-08-18,17.0
1926-08-19,0.0
1926-08-20,0.0
1926-08-21,0.0
1926-08-22,30.0
1926-08-23,49.0
1926-08-24,24.0
1926-08-25,25.0
1926-08-26,0.0
1926-08-27,0.0
1926-08-28,0.0
1926-08-29,0.0
1926-08-30,0.0
1926-08-31,0.0
1926-09-01,0.0
1926-09-02,3.0
1926-09-03,7.0
1926-09-04,13.0
1926-09-05,13.0
1926-09-06,0.0
1926-09-07,0.0
1926-09-08,6.0
1926-09-09,11.0
1926-09-10,2.0
1926-09-11,0.0
1926-09-12,0.0
1926-09-13,0.0
1926-09-14,0.0
1926-09-15,2.0
1926-09-16,2.0
1926-09-17,16.0
1926-09-18,3.0
1926-09-19,0.0
1926-09-20,0.0
1926-09-21,4.0
1926-09-22,6.0
1926-09-23,0.0
1926-09-24,0.0
1926-09-25,0.0
1926-09-26,0.0
1926-09-27,0.0
1926-09-28,0.0
1926-09-29,0.0
1926-09-30,0.0
1926-10-01,0.0
1926-10-02,0.0
1926-10-03,0.0
1926-10-04,0.0
1926-10-05,0.0
1926-10-06,0.0
1926-10-07,5.0
1926-10-08,0.0
1926-10-09,0.0
1926-10-10,11.0
1926-10-11,6.0
1926-10-12,3.0
1926-10-13,0.0
1926-10-14,5.0
1926-10-15,8.0
1926-10-16,0.0
1926-10-17,0.0
1926-10-18,0.0
1926-10-19,0.0
1926-10-20,0.0
1926-10-21,0.0
1926-10-22,0.0
1926-10-23,21.0
1926-10-24,6.0
1926-10-25,5.0
1926-10-26,2.0
1926-10-27,10.0
1926-10-28,0.0
1926-10-29,0.0
1926-10-30,0.0
1926-10-31,32.0
1926-11-01,6.0
1926-11-02,4.0
1926-11-03,1.0
1926-11-04,0.0
1926-11-05,0.0
1926-11-06,0.0
1926-11-07,30.0
1926-11-08,3.0
1926-11-09,0.0
1926-11-10,0.0
1926-11-11,19.0
1926-11-12,0.0
1926-11-13,0.0
1926-11-14,0.0
1926-11-15,0.0
1926-11-16,0.0
1926-11-17,0.0
1926-11-18,5.0
1926-11-19,1.0
1926-11-20,0.0
1926-11-21,17.0
1926-11-22,27.0
1926-11-23,0.0
1926-11-24,0.0
1926-11-25,0.0
1926-11-26,0.0
1926-11-27,0.0
1926-11-28,15.0
1926-11-29,0.0
1926-11-30,0.0
1926-12-01,0.0
1926-12-02,0.0
1926-12-03,32.0
1926-12-04,3.0
1926-12-05,0.0
1926-12-06,0.0
1926-12-07,0.0
1926-12-08,8.0
1926-12-09,9.0
1926-12-10,20.0
1926-12-11,29.0
1926-12-12,4.0
1926-12-13,0.0
1926-12-14,0.0
1926-12-15,63.0
1926-12-16,37.0
1926-12-17,1.0
1926-12-18,0.0
1926-12-19,0.0
1926-12-20,0.0
1926-12-21,0.0
1926-12-22,7.0
1926-12-23,0.0
1926-12-24,0.0
1926-12-25,100.0
1926-12-26,0.0
1926-12-27,0.0
1926-12-28,0.0
1926-12-29,23.0
1926-12-30,8.0
1926-12-31,2.0
1927-01-01,2.0
1927-01-02,5.0
1927-01-03,0.0
1927-01-04,2.0
1927-01-05,23.0
1927-01-06,1.0
1927-01-07,0.0
1927-01-08,0.0
1927-01-09,0.0
1927-01-10,4.0
1927-01-11,32.0
1927-01-12,18.0
1927-01-13,31.0
1927-01-14,1.0
1927-01-15,2.0
1927-01-16,38.0
1927-01-17,14.0
1927-01-18,17.0
1927-01-19,3.0
1927-01-20,3.0
1927-01-21,0.0
1927-01-22,0.0
1927-01-23,0.0
