Datas,2345186
1937-04-01,0.0
1937-04-02,0.0
1937-04-03,0.0
1937-04-04,0.0
1937-04-05,0.0
1937-04-06,0.0
1937-04-07,0.0
1937-04-08,0.0
1937-04-09,0.0
1937-04-10,0.0
1937-04-11,0.0
1937-04-12,0.0
1937-04-13,0.0
1937-04-14,0.0
1937-04-15,0.0
1937-04-16,0.0
1937-04-17,0.0
1937-04-18,0.0
1937-04-19,0.0
1937-04-20,0.0
1937-04-21,0.0
1937-04-22,0.0
1937-04-23,0.0
1937-04-24,0.0
1937-04-25,0.0
1937-04-26,0.0
1937-04-27,0.0
1937-04-28,0.0
1937-04-29,0.0
1937-04-30,0.0
1937-05-01,14.5
1937-05-02,0.0
1937-05-03,0.0
1937-05-04,4.6
1937-05-05,0.0
1937-05-06,0.0
1937-05-07,0.0
1937-05-08,0.0
1937-05-09,0.0
1937-05-10,0.0
1937-05-11,0.0
1937-05-12,0.0
1937-05-13,0.0
1937-05-14,0.0
1937-05-15,0.0
1937-05-16,7.0
1937-05-17,0.0
1937-05-18,0.0
1937-05-19,0.0
1937-05-20,0.0
1937-05-21,0.0
1937-05-22,0.0
1937-05-23,0.0
1937-05-24,0.0
1937-05-25,0.0
1937-05-26,0.0
1937-05-27,0.0
1937-05-28,0.0
1937-05-29,0.0
1937-05-30,0.0
1937-05-31,0.0
1937-06-01,16.1
1937-06-02,0.0
1937-06-03,0.0
1937-06-04,0.0
1937-06-05,0.0
1937-06-06,23.0
1937-06-07,0.0
1937-06-08,1.2
1937-06-09,0.0
1937-06-10,0.0
1937-06-11,0.0
1937-06-12,0.0
1937-06-13,0.0
1937-06-14,0.0
1937-06-15,0.0
1937-06-16,0.0
1937-06-17,0.0
1937-06-18,0.0
1937-06-19,0.0
1937-06-20,0.0
1937-06-21,0.0
1937-06-22,0.0
1937-06-23,0.7
1937-06-24,0.0
1937-06-25,0.0
1937-06-26,0.0
1937-06-27,0.0
1937-06-28,0.0
1937-06-29,0.0
1937-06-30,0.0
1937-07-01,0.0
1937-07-02,0.2
1937-07-03,0.2
1937-07-04,0.0
1937-07-05,0.0
1937-07-06,0.0
1937-07-07,0.0
1937-07-08,0.0
1937-07-09,0.0
1937-07-10,0.0
1937-07-11,0.0
1937-07-12,0.0
1937-07-13,0.0
1937-07-14,0.0
1937-07-15,0.0
1937-07-16,0.0
1937-07-17,0.0
1937-07-18,0.0
1937-07-19,0.0
1937-07-20,0.0
1937-07-21,0.0
1937-07-22,0.0
1937-07-23,0.0
1937-07-24,0.0
1937-07-25,0.0
1937-07-26,0.0
1937-07-27,0.0
1937-07-28,0.0
1937-07-29,0.0
1937-07-30,0.0
1937-07-31,0.0
1937-08-01,0.0
1937-08-02,0.0
1937-08-03,0.0
1937-08-04,0.0
1937-08-05,0.0
1937-08-06,0.0
1937-08-07,0.2
1937-08-08,0.0
1937-08-09,0.0
1937-08-10,0.0
1937-08-11,10.4
1937-08-12,0.0
1937-08-13,0.0
1937-08-14,0.0
1937-08-15,0.0
1937-08-16,0.0
1937-08-17,0.0
1937-08-18,0.0
1937-08-19,0.0
1937-08-20,0.0
1937-08-21,0.0
1937-08-22,7.8
1937-08-23,14.7
1937-08-24,14.1
1937-08-25,0.0
1937-08-26,0.0
1937-08-27,0.0
1937-08-28,0.0
1937-08-29,3.8
1937-08-30,0.0
1937-08-31,0.0
1937-09-01,0.0
1937-09-02,0.0
1937-09-03,0.0
1937-09-04,0.0
1937-09-05,0.0
1937-09-06,0.0
1937-09-07,0.0
1937-09-08,0.0
1937-09-09,0.0
1937-09-10,0.0
1937-09-11,0.0
1937-09-12,0.0
1937-09-13,0.0
1937-09-14,0.0
1937-09-15,0.0
1937-09-16,0.0
1937-09-17,0.0
1937-09-18,0.0
1937-09-19,0.0
1937-09-20,0.0
1937-09-21,0.0
1937-09-22,0.0
1937-09-23,0.0
1937-09-24,0.0
1937-09-25,0.0
1937-09-26,0.0
1937-09-27,0.0
1937-09-28,0.0
1937-09-29,6.8
1937-09-30,1.7
1937-10-01,20.7
1937-10-02,0.0
1937-10-03,0.0
1937-10-04,0.0
1937-10-05,13.1
1937-10-06,14.6
1937-10-07,10.9
1937-10-08,10.1
1937-10-09,4.2
1937-10-10,0.0
1937-10-11,0.0
1937-10-12,28.1
1937-10-13,0.0
1937-10-14,0.0
1937-10-15,37.0
1937-10-16,0.0
1937-10-17,0.0
1937-10-18,0.0
1937-10-19,27.3
1937-10-20,7.2
1937-10-21,0.0
1937-10-22,0.0
1937-10-23,0.0
1937-10-24,0.0
1937-10-25,12.4
1937-10-26,0.0
1937-10-27,0.0
1937-10-28,0.0
1937-10-29,0.0
1937-10-30,0.0
1937-10-31,0.0
1937-11-01,0.0
1937-11-02,0.0
1937-11-03,21.2
1937-11-04,0.0
1937-11-05,0.0
1937-11-06,0.0
1937-11-07,2.7
1937-11-08,0.0
1937-11-09,25.0
1937-11-10,0.0
